context_id,archid,device,dataset,accuracy,latency
2,11300,edgetpu,cifar10,93.360000,nan
2,11530,edgetpu,cifar10,93.360000,nan
2,14842,edgetpu,cifar10,93.353330,nan
2,5120,edgetpu,cifar10,93.350000,nan
2,9984,edgetpu,cifar10,93.350000,nan
2,12806,edgetpu,cifar10,93.350000,nan
2,13279,edgetpu,cifar10,93.345000,nan
2,7531,edgetpu,cifar10,93.333336,nan
2,5553,edgetpu,cifar10,93.323330,nan
2,11825,edgetpu,cifar10,93.320000,nan
2,13627,edgetpu,cifar10,93.320000,nan
2,15605,edgetpu,cifar10,93.320000,nan
2,4631,edgetpu,cifar10,93.310000,nan
2,13239,edgetpu,cifar10,93.310000,nan
2,15303,edgetpu,cifar10,93.305000,nan
2,14522,edgetpu,cifar10,93.300000,nan
2,629,edgetpu,cifar10,93.296670,nan
2,910,edgetpu,cifar10,93.296670,nan
2,6891,edgetpu,cifar10,93.290000,nan
2,7149,edgetpu,cifar10,93.290000,nan
2,12251,edgetpu,cifar10,93.290000,nan
2,797,edgetpu,cifar10,93.280000,0.627996
2,3256,edgetpu,cifar10,93.280000,nan
2,3470,edgetpu,cifar10,93.280000,nan
2,6402,edgetpu,cifar10,93.280000,nan
2,11201,edgetpu,cifar10,93.280000,nan
2,2227,edgetpu,cifar10,93.276665,nan
2,14890,edgetpu,cifar10,93.273330,nan
2,10004,edgetpu,cifar10,93.270000,nan
2,1078,edgetpu,cifar10,93.260000,nan
2,7912,edgetpu,cifar10,93.260000,nan
2,2912,edgetpu,cifar10,93.250000,nan
2,3428,edgetpu,cifar10,93.250000,nan
2,5556,edgetpu,cifar10,93.250000,nan
2,6250,edgetpu,cifar10,93.250000,nan
2,9233,edgetpu,cifar10,93.250000,nan
2,133,edgetpu,cifar10,93.246666,nan
2,1046,edgetpu,cifar10,93.233330,nan
2,3247,edgetpu,cifar10,93.230000,nan
2,13926,edgetpu,cifar10,93.230000,nan
2,1058,edgetpu,cifar10,93.223335,nan
2,682,edgetpu,cifar10,93.220000,nan
2,4281,edgetpu,cifar10,93.220000,nan
2,7288,edgetpu,cifar10,93.220000,nan
2,8059,edgetpu,cifar10,93.220000,nan
2,8547,edgetpu,cifar10,93.220000,nan
2,10310,edgetpu,cifar10,93.220000,nan
2,6412,edgetpu,cifar10,93.216670,nan
2,6717,edgetpu,cifar10,93.216670,nan
2,5282,edgetpu,cifar10,93.210000,nan
2,1428,edgetpu,cifar10,93.196660,nan
2,6449,edgetpu,cifar10,93.190000,nan
2,7237,edgetpu,cifar10,93.190000,nan
2,11128,edgetpu,cifar10,93.190000,nan
2,11831,edgetpu,cifar10,93.190000,nan
2,1585,edgetpu,cifar10,93.186670,nan
2,5646,edgetpu,cifar10,93.185000,nan
2,6105,edgetpu,cifar10,93.180000,nan
2,7009,edgetpu,cifar10,93.180000,nan
2,7843,edgetpu,cifar10,93.180000,nan
2,4942,edgetpu,cifar10,93.170000,nan
2,3082,edgetpu,cifar10,93.160000,nan
2,6689,edgetpu,cifar10,93.160000,nan
2,11366,edgetpu,cifar10,93.155000,nan
2,7555,edgetpu,cifar10,93.150000,nan
2,14299,edgetpu,cifar10,93.150000,nan
2,6271,edgetpu,cifar10,93.146670,nan
2,4487,edgetpu,cifar10,93.140000,nan
2,15371,edgetpu,cifar10,93.140000,nan
2,3882,edgetpu,cifar10,93.130000,nan
2,11480,edgetpu,cifar10,93.130000,nan
2,12075,edgetpu,cifar10,93.130000,nan
2,14386,edgetpu,cifar10,93.130000,nan
2,14764,edgetpu,cifar10,93.130000,nan
2,1332,edgetpu,cifar10,93.126660,nan
2,1621,edgetpu,cifar10,93.126660,nan
2,15312,edgetpu,cifar10,93.125000,nan
2,2324,edgetpu,cifar10,93.120000,nan
2,1745,edgetpu,cifar10,93.113335,nan
2,3162,edgetpu,cifar10,93.113335,nan
2,10168,edgetpu,cifar10,93.110000,nan
2,385,edgetpu,cifar10,93.105000,nan
2,3653,edgetpu,cifar10,93.105000,nan
2,12501,edgetpu,cifar10,93.105000,nan
2,1154,edgetpu,cifar10,93.100000,nan
2,2966,edgetpu,cifar10,93.100000,nan
2,9443,edgetpu,cifar10,93.100000,nan
2,1886,edgetpu,cifar10,93.096664,nan
2,5248,edgetpu,cifar10,93.096664,nan
2,8192,edgetpu,cifar10,93.093330,0.627745
2,1069,edgetpu,cifar10,93.093330,nan
2,6728,edgetpu,cifar10,93.090000,nan
2,10957,edgetpu,cifar10,93.090000,nan
2,15123,edgetpu,cifar10,93.090000,nan
2,15422,edgetpu,cifar10,93.090000,nan
2,248,edgetpu,cifar10,93.086670,nan
2,6396,edgetpu,cifar10,93.086670,nan
2,3646,edgetpu,cifar10,93.083336,nan
2,895,edgetpu,cifar10,93.080000,nan
2,3467,edgetpu,cifar10,93.080000,nan
2,7436,edgetpu,cifar10,93.080000,nan
2,13039,edgetpu,cifar10,93.080000,nan
2,13654,edgetpu,cifar10,93.080000,nan
2,15554,edgetpu,cifar10,93.080000,nan
2,3419,edgetpu,cifar10,93.070000,nan
2,1446,edgetpu,cifar10,93.063330,nan
2,13018,edgetpu,cifar10,93.060000,nan
2,15254,edgetpu,cifar10,93.056660,nan
2,1189,edgetpu,cifar10,93.050000,nan
2,3491,edgetpu,cifar10,93.050000,nan
2,4154,edgetpu,cifar10,93.050000,nan
2,4351,edgetpu,cifar10,93.050000,nan
2,5836,edgetpu,cifar10,93.050000,nan
2,2943,edgetpu,cifar10,93.046670,nan
2,8291,edgetpu,cifar10,93.040000,nan
2,12197,edgetpu,cifar10,93.030000,nan
2,12946,edgetpu,cifar10,93.030000,nan
2,1938,edgetpu,cifar10,93.023330,nan
2,2804,edgetpu,cifar10,93.023330,nan
2,7560,edgetpu,cifar10,93.023330,nan
2,13750,edgetpu,cifar10,93.023330,nan
2,9618,edgetpu,cifar10,93.020000,nan
2,13672,edgetpu,cifar10,93.020000,nan
2,810,edgetpu,cifar10,93.016670,nan
2,15604,edgetpu,cifar10,93.016670,nan
2,11418,edgetpu,cifar10,93.010000,nan
2,12609,edgetpu,cifar10,93.010000,nan
2,10564,edgetpu,cifar10,93.005000,nan
2,6431,edgetpu,cifar10,93.000000,nan
2,8752,edgetpu,cifar10,92.990000,nan
2,9359,edgetpu,cifar10,92.980000,nan
2,13277,edgetpu,cifar10,92.975000,nan
2,10620,edgetpu,cifar10,92.970000,nan
2,14304,edgetpu,cifar10,92.970000,nan
2,2570,edgetpu,cifar10,92.960000,nan
2,6180,edgetpu,cifar10,92.960000,nan
2,8561,edgetpu,cifar10,92.960000,nan
2,14813,edgetpu,cifar10,92.960000,nan
2,1658,edgetpu,cifar10,92.950000,nan
2,14429,edgetpu,cifar10,92.950000,nan
2,1810,edgetpu,cifar10,92.946660,nan
2,5854,edgetpu,cifar10,92.946660,nan
2,5966,edgetpu,cifar10,92.943340,nan
2,165,edgetpu,cifar10,92.940000,nan
2,10737,edgetpu,cifar10,92.930000,nan
2,4235,edgetpu,cifar10,92.920000,nan
2,8415,edgetpu,cifar10,92.910000,nan
2,14620,edgetpu,cifar10,92.910000,nan
2,4608,edgetpu,cifar10,92.900000,nan
2,6904,edgetpu,cifar10,92.900000,nan
2,7768,edgetpu,cifar10,92.900000,nan
2,10694,edgetpu,cifar10,92.900000,nan
2,10811,edgetpu,cifar10,92.900000,nan
2,12492,edgetpu,cifar10,92.900000,nan
2,12596,edgetpu,cifar10,92.890000,nan
2,7202,edgetpu,cifar10,92.880000,nan
2,12880,edgetpu,cifar10,92.876660,nan
2,5353,edgetpu,cifar10,92.870000,nan
2,9129,edgetpu,cifar10,92.870000,nan
2,6419,edgetpu,cifar10,92.866670,nan
2,6716,edgetpu,cifar10,92.866670,nan
2,10568,edgetpu,cifar10,92.865000,nan
2,1035,edgetpu,cifar10,92.860000,nan
2,12940,edgetpu,cifar10,92.860000,nan
2,2957,edgetpu,cifar10,92.850000,nan
2,3748,edgetpu,cifar10,92.850000,nan
2,7715,edgetpu,cifar10,92.850000,nan
2,7189,edgetpu,cifar10,92.845000,nan
2,4853,edgetpu,cifar10,92.840000,nan
2,11488,edgetpu,cifar10,92.840000,nan
2,14769,edgetpu,cifar10,92.840000,nan
2,7601,edgetpu,cifar10,92.835000,nan
2,7354,edgetpu,cifar10,92.830000,nan
2,9715,edgetpu,cifar10,92.830000,nan
2,9441,edgetpu,cifar10,92.825000,nan
2,1086,edgetpu,cifar10,92.820000,nan
2,1148,edgetpu,cifar10,92.820000,nan
2,9207,edgetpu,cifar10,92.820000,nan
2,10156,edgetpu,cifar10,92.820000,nan
2,10995,edgetpu,cifar10,92.820000,nan
2,7860,edgetpu,cifar10,92.816666,nan
2,1823,edgetpu,cifar10,92.810000,nan
2,3737,edgetpu,cifar10,92.810000,nan
2,13244,edgetpu,cifar10,92.810000,nan
2,11254,edgetpu,cifar10,92.800000,nan
2,11353,edgetpu,cifar10,92.800000,nan
2,9034,edgetpu,cifar10,92.790000,nan
2,2532,edgetpu,cifar10,92.786670,nan
2,5976,edgetpu,cifar10,92.783330,nan
2,7455,edgetpu,cifar10,92.783330,nan
2,11810,edgetpu,cifar10,92.780000,0.482879
2,5390,edgetpu,cifar10,92.780000,nan
2,5954,edgetpu,cifar10,92.780000,nan
2,9375,edgetpu,cifar10,92.780000,nan
2,13317,edgetpu,cifar10,92.780000,nan
2,2616,edgetpu,cifar10,92.773330,nan
2,7544,edgetpu,cifar10,92.773330,nan
2,773,edgetpu,cifar10,92.770000,nan
2,4069,edgetpu,cifar10,92.770000,nan
2,9101,edgetpu,cifar10,92.770000,nan
2,9488,edgetpu,cifar10,92.760000,nan
2,959,edgetpu,cifar10,92.756670,nan
2,4389,edgetpu,cifar10,92.756670,nan
2,11401,edgetpu,cifar10,92.755000,nan
2,6980,edgetpu,cifar10,92.750000,nan
2,13319,edgetpu,cifar10,92.740000,nan
2,7579,edgetpu,cifar10,92.735000,nan
2,4589,edgetpu,cifar10,92.730000,nan
2,7633,edgetpu,cifar10,92.730000,nan
2,9021,edgetpu,cifar10,92.730000,nan
2,611,edgetpu,cifar10,92.723335,nan
2,7056,edgetpu,cifar10,92.723335,nan
2,4032,edgetpu,cifar10,92.720000,nan
2,11592,edgetpu,cifar10,92.720000,nan
2,11687,edgetpu,cifar10,92.720000,nan
2,1749,edgetpu,cifar10,92.713330,nan
2,2944,edgetpu,cifar10,92.713330,nan
2,8277,edgetpu,cifar10,92.710000,nan
2,1812,edgetpu,cifar10,92.706665,nan
2,15296,edgetpu,cifar10,92.705000,nan
2,5787,edgetpu,cifar10,92.700000,nan
2,10233,edgetpu,cifar10,92.700000,nan
2,14922,edgetpu,cifar10,92.700000,nan
2,1023,edgetpu,cifar10,92.693340,nan
2,2574,edgetpu,cifar10,92.693340,nan
2,6160,edgetpu,cifar10,92.690000,nan
2,8622,edgetpu,cifar10,92.685000,nan
2,1156,edgetpu,cifar10,92.680000,nan
2,2276,edgetpu,cifar10,92.680000,nan
2,3710,edgetpu,cifar10,92.680000,nan
2,9244,edgetpu,cifar10,92.680000,nan
2,12736,edgetpu,cifar10,92.680000,nan
2,7824,edgetpu,cifar10,92.676670,nan
2,410,edgetpu,cifar10,92.673330,nan
2,14952,edgetpu,cifar10,92.673330,nan
2,4887,edgetpu,cifar10,92.670000,nan
2,7960,edgetpu,cifar10,92.670000,nan
2,9397,edgetpu,cifar10,92.660000,nan
2,11279,edgetpu,cifar10,92.660000,nan
2,11719,edgetpu,cifar10,92.660000,nan
2,15483,edgetpu,cifar10,92.660000,nan
2,2407,edgetpu,cifar10,92.656670,nan
2,2513,edgetpu,cifar10,92.650000,nan
2,3618,edgetpu,cifar10,92.650000,nan
2,7770,edgetpu,cifar10,92.650000,nan
2,7985,edgetpu,cifar10,92.650000,nan
2,14040,edgetpu,cifar10,92.643330,nan
2,961,edgetpu,cifar10,92.640000,nan
2,8275,edgetpu,cifar10,92.640000,nan
2,10277,edgetpu,cifar10,92.640000,nan
2,14976,edgetpu,cifar10,92.636665,nan
2,13850,edgetpu,cifar10,92.633330,nan
2,1834,edgetpu,cifar10,92.630000,nan
2,4267,edgetpu,cifar10,92.630000,nan
2,10855,edgetpu,cifar10,92.630000,nan
2,13399,edgetpu,cifar10,92.630000,nan
2,7550,edgetpu,cifar10,92.623340,nan
2,3530,edgetpu,cifar10,92.620000,nan
2,10314,edgetpu,cifar10,92.620000,nan
2,2264,edgetpu,cifar10,92.613335,nan
2,591,edgetpu,cifar10,92.606670,nan
2,1926,edgetpu,cifar10,92.606670,nan
2,9697,edgetpu,cifar10,92.600000,nan
2,14333,edgetpu,cifar10,92.600000,nan
2,15544,edgetpu,cifar10,92.600000,nan
2,382,edgetpu,cifar10,92.590000,nan
2,9977,edgetpu,cifar10,92.590000,nan
2,10389,edgetpu,cifar10,92.590000,nan
2,12081,edgetpu,cifar10,92.590000,nan
2,14026,edgetpu,cifar10,92.590000,nan
2,6734,edgetpu,cifar10,92.583336,nan
2,1683,edgetpu,cifar10,92.580000,nan
2,7383,edgetpu,cifar10,92.580000,nan
2,7683,edgetpu,cifar10,92.580000,nan
2,9986,edgetpu,cifar10,92.580000,nan
2,10027,edgetpu,cifar10,92.580000,nan
2,11056,edgetpu,cifar10,92.580000,nan
2,12658,edgetpu,cifar10,92.580000,nan
2,6665,edgetpu,cifar10,92.576670,nan
2,703,edgetpu,cifar10,92.575000,nan
2,2295,edgetpu,cifar10,92.575000,nan
2,12300,edgetpu,cifar10,92.570000,nan
2,13913,edgetpu,cifar10,92.570000,nan
2,15450,edgetpu,cifar10,92.570000,nan
2,11246,edgetpu,cifar10,92.560000,nan
2,13247,edgetpu,cifar10,92.560000,nan
2,884,edgetpu,cifar10,92.556660,nan
2,10180,edgetpu,cifar10,92.555000,nan
2,1347,edgetpu,cifar10,92.553340,nan
2,666,edgetpu,cifar10,92.550000,nan
2,1138,edgetpu,cifar10,92.550000,nan
2,3167,edgetpu,cifar10,92.550000,nan
2,5726,edgetpu,cifar10,92.550000,nan
2,958,edgetpu,cifar10,92.546670,nan
2,6862,edgetpu,cifar10,92.540000,nan
2,7672,edgetpu,cifar10,92.540000,nan
2,12416,edgetpu,cifar10,92.540000,nan
2,12778,edgetpu,cifar10,92.540000,nan
2,5233,edgetpu,cifar10,92.536670,nan
2,14214,edgetpu,cifar10,92.533330,nan
2,892,edgetpu,cifar10,92.530000,nan
2,6813,edgetpu,cifar10,92.530000,nan
2,7928,edgetpu,cifar10,92.530000,nan
2,8644,edgetpu,cifar10,92.530000,nan
2,14265,edgetpu,cifar10,92.530000,nan
2,10152,edgetpu,cifar10,92.525000,nan
2,3129,edgetpu,cifar10,92.520000,nan
2,5404,edgetpu,cifar10,92.520000,nan
2,10661,edgetpu,cifar10,92.520000,nan
2,12548,edgetpu,cifar10,92.520000,nan
2,12950,edgetpu,cifar10,92.520000,nan
2,8203,edgetpu,cifar10,92.516670,nan
2,11703,edgetpu,cifar10,92.516670,nan
2,3949,edgetpu,cifar10,92.513336,nan
2,3344,edgetpu,cifar10,92.510000,nan
2,3622,edgetpu,cifar10,92.510000,nan
2,4674,edgetpu,cifar10,92.510000,nan
2,12551,edgetpu,cifar10,92.510000,nan
2,13251,edgetpu,cifar10,92.510000,nan
2,6,edgetpu,cifar10,92.506670,nan
2,11438,edgetpu,cifar10,92.500000,0.482393
2,1248,edgetpu,cifar10,92.500000,nan
2,6543,edgetpu,cifar10,92.500000,nan
2,8078,edgetpu,cifar10,92.500000,nan
2,9709,edgetpu,cifar10,92.500000,nan
2,9883,edgetpu,cifar10,92.500000,nan
2,11115,edgetpu,cifar10,92.500000,nan
2,13690,edgetpu,cifar10,92.496666,nan
2,13611,edgetpu,cifar10,92.490000,0.481826
2,2091,edgetpu,cifar10,92.490000,nan
2,3079,edgetpu,cifar10,92.490000,nan
2,5740,edgetpu,cifar10,92.490000,nan
2,8704,edgetpu,cifar10,92.490000,nan
2,10886,edgetpu,cifar10,92.490000,nan
2,616,edgetpu,cifar10,92.483330,nan
2,4912,edgetpu,cifar10,92.480000,nan
2,10527,edgetpu,cifar10,92.480000,nan
2,11937,edgetpu,cifar10,92.480000,nan
2,13256,edgetpu,cifar10,92.480000,nan
2,14955,edgetpu,cifar10,92.480000,nan
2,14106,edgetpu,cifar10,92.476670,nan
2,2353,edgetpu,cifar10,92.473335,nan
2,5338,edgetpu,cifar10,92.470000,nan
2,7783,edgetpu,cifar10,92.470000,nan
2,8082,edgetpu,cifar10,92.470000,nan
2,8567,edgetpu,cifar10,92.470000,nan
2,14915,edgetpu,cifar10,92.466670,nan
2,6273,edgetpu,cifar10,92.463330,nan
2,4468,edgetpu,cifar10,92.460000,nan
2,13367,edgetpu,cifar10,92.460000,nan
2,15139,edgetpu,cifar10,92.460000,nan
2,281,edgetpu,cifar10,92.456665,nan
2,3267,edgetpu,cifar10,92.456665,nan
2,6134,edgetpu,cifar10,92.450000,nan
2,9987,edgetpu,cifar10,92.450000,nan
2,11901,edgetpu,cifar10,92.450000,nan
2,10920,edgetpu,cifar10,92.446660,nan
2,14069,edgetpu,cifar10,92.443340,nan
2,14148,edgetpu,cifar10,92.443340,nan
2,1783,edgetpu,cifar10,92.440000,nan
2,12545,edgetpu,cifar10,92.440000,nan
2,13177,edgetpu,cifar10,92.440000,nan
2,2953,edgetpu,cifar10,92.436670,nan
2,6113,edgetpu,cifar10,92.436670,nan
2,8658,edgetpu,cifar10,92.435000,nan
2,10185,edgetpu,cifar10,92.435000,nan
2,1356,edgetpu,cifar10,92.433334,nan
2,3816,edgetpu,cifar10,92.430000,nan
2,6582,edgetpu,cifar10,92.430000,nan
2,10633,edgetpu,cifar10,92.430000,nan
2,14451,edgetpu,cifar10,92.430000,nan
2,1250,edgetpu,cifar10,92.426670,nan
2,2872,edgetpu,cifar10,92.426670,nan
2,5857,edgetpu,cifar10,92.423330,nan
2,815,edgetpu,cifar10,92.420000,nan
2,1149,edgetpu,cifar10,92.420000,nan
2,2951,edgetpu,cifar10,92.420000,nan
2,9185,edgetpu,cifar10,92.420000,nan
2,12229,edgetpu,cifar10,92.420000,nan
2,13516,edgetpu,cifar10,92.420000,nan
2,15004,edgetpu,cifar10,92.420000,nan
2,752,edgetpu,cifar10,92.415000,nan
2,4030,edgetpu,cifar10,92.410000,nan
2,4136,edgetpu,cifar10,92.410000,nan
2,4272,edgetpu,cifar10,92.410000,nan
2,5349,edgetpu,cifar10,92.410000,nan
2,6307,edgetpu,cifar10,92.410000,nan
2,9225,edgetpu,cifar10,92.410000,nan
2,9404,edgetpu,cifar10,92.410000,nan
2,10369,edgetpu,cifar10,92.410000,nan
2,10936,edgetpu,cifar10,92.410000,nan
2,15267,edgetpu,cifar10,92.410000,nan
2,15000,edgetpu,cifar10,92.400000,0.481741
2,5752,edgetpu,cifar10,92.400000,nan
2,6013,edgetpu,cifar10,92.400000,nan
2,8480,edgetpu,cifar10,92.400000,nan
2,9459,edgetpu,cifar10,92.400000,nan
2,9793,edgetpu,cifar10,92.400000,nan
2,12532,edgetpu,cifar10,92.400000,nan
2,1506,edgetpu,cifar10,92.396670,nan
2,5917,edgetpu,cifar10,92.396670,nan
2,2558,edgetpu,cifar10,92.393330,nan
2,14810,edgetpu,cifar10,92.390000,nan
2,588,edgetpu,cifar10,92.386665,nan
2,2852,edgetpu,cifar10,92.386665,nan
2,8908,edgetpu,cifar10,92.383330,nan
2,13791,edgetpu,cifar10,92.383330,nan
2,3014,edgetpu,cifar10,92.380000,nan
2,5611,edgetpu,cifar10,92.380000,nan
2,6955,edgetpu,cifar10,92.380000,nan
2,9079,edgetpu,cifar10,92.380000,nan
2,9211,edgetpu,cifar10,92.380000,nan
2,9213,edgetpu,cifar10,92.380000,nan
2,9587,edgetpu,cifar10,92.380000,nan
2,15414,edgetpu,cifar10,92.380000,nan
2,5562,edgetpu,cifar10,92.376660,nan
2,3097,edgetpu,cifar10,92.370000,nan
2,7179,edgetpu,cifar10,92.370000,nan
2,7658,edgetpu,cifar10,92.370000,nan
2,10553,edgetpu,cifar10,92.370000,nan
2,10946,edgetpu,cifar10,92.370000,nan
2,11405,edgetpu,cifar10,92.370000,nan
2,14801,edgetpu,cifar10,92.370000,nan
2,5600,edgetpu,cifar10,92.365000,nan
2,3075,edgetpu,cifar10,92.360000,nan
2,7923,edgetpu,cifar10,92.360000,nan
2,7948,edgetpu,cifar10,92.360000,nan
2,9720,edgetpu,cifar10,92.360000,nan
2,9846,edgetpu,cifar10,92.360000,nan
2,11976,edgetpu,cifar10,92.360000,nan
2,12701,edgetpu,cifar10,92.360000,nan
2,13448,edgetpu,cifar10,92.360000,nan
2,14001,edgetpu,cifar10,92.360000,nan
2,14411,edgetpu,cifar10,92.360000,nan
2,951,edgetpu,cifar10,92.353330,nan
2,1775,edgetpu,cifar10,92.350000,nan
2,2174,edgetpu,cifar10,92.350000,nan
2,3420,edgetpu,cifar10,92.350000,nan
2,6907,edgetpu,cifar10,92.350000,nan
2,7112,edgetpu,cifar10,92.350000,nan
2,7252,edgetpu,cifar10,92.350000,nan
2,9116,edgetpu,cifar10,92.350000,nan
2,15072,edgetpu,cifar10,92.350000,nan
2,15445,edgetpu,cifar10,92.350000,nan
2,15558,edgetpu,cifar10,92.350000,nan
2,3917,edgetpu,cifar10,92.346664,nan
2,14216,edgetpu,cifar10,92.346664,nan
2,14888,edgetpu,cifar10,92.346664,nan
2,3651,edgetpu,cifar10,92.345000,nan
2,12128,edgetpu,cifar10,92.345000,nan
2,778,edgetpu,cifar10,92.340000,nan
2,1706,edgetpu,cifar10,92.340000,nan
2,7107,edgetpu,cifar10,92.340000,nan
2,7993,edgetpu,cifar10,92.340000,nan
2,8678,edgetpu,cifar10,92.340000,nan
2,9291,edgetpu,cifar10,92.340000,nan
2,10069,edgetpu,cifar10,92.340000,nan
2,10323,edgetpu,cifar10,92.340000,nan
2,13445,edgetpu,cifar10,92.340000,nan
2,13737,edgetpu,cifar10,92.340000,nan
2,14897,edgetpu,cifar10,92.340000,nan
2,14931,edgetpu,cifar10,92.340000,nan
2,7103,edgetpu,cifar10,92.336670,nan
2,2939,edgetpu,cifar10,92.333336,nan
2,10933,edgetpu,cifar10,92.333336,nan
2,10683,edgetpu,cifar10,92.330000,0.481277
2,2103,edgetpu,cifar10,92.330000,nan
2,3524,edgetpu,cifar10,92.330000,nan
2,7228,edgetpu,cifar10,92.330000,nan
2,7347,edgetpu,cifar10,92.330000,nan
2,7939,edgetpu,cifar10,92.330000,nan
2,12695,edgetpu,cifar10,92.330000,nan
2,142,edgetpu,cifar10,92.326670,nan
2,4412,edgetpu,cifar10,92.323330,nan
2,4595,edgetpu,cifar10,92.320000,nan
2,6994,edgetpu,cifar10,92.320000,nan
2,13396,edgetpu,cifar10,92.320000,nan
2,14290,edgetpu,cifar10,92.320000,nan
2,14578,edgetpu,cifar10,92.320000,nan
2,15408,edgetpu,cifar10,92.320000,nan
2,1457,edgetpu,cifar10,92.316666,nan
2,2069,edgetpu,cifar10,92.316666,nan
2,13757,edgetpu,cifar10,92.316666,nan
2,13916,edgetpu,cifar10,92.316666,nan
2,3218,edgetpu,cifar10,92.310000,nan
2,3721,edgetpu,cifar10,92.310000,nan
2,7037,edgetpu,cifar10,92.310000,nan
2,9703,edgetpu,cifar10,92.310000,nan
